shareHolderCode,shareHolderName,stocks,avg_1_Week_Return,avg_1_Month_Return,avg_3_Month_Return,avg_6_Month_Return,avg_1_Year_Return,count_1_Week_Return,count_1_Month_Return,count_3_Month_Return,count_6_Month_Return,count_1_Year_Return
78943,شخص حقیقی,غدشت,-0.014404103970361987,-0.08488653193857347,-0.09204996056699728,,,12,12,6,0,0
78988,شخص حقیقی,غدشت,0.0197142822637959,-0.06062738585863857,-0.061299349504338206,,,26,26,18,0,0
78990,شخص حقیقی,غدشت,0.01742450551255502,-0.061994902767597934,-0.073701116008037,,,15,15,9,0,0
79057,شخص حقیقی,غدشت,0.022619012864273057,0.07112202953314936,-0.04652138475473304,,,5,5,5,0,0
79059,شخص حقیقی,غدشت,0.05263740244397769,0.10862980964370944,-0.025242640034325386,,,4,4,4,0,0
79543,شرکت گروه توسعه اقتصادی منهاج-سهامی خاص-,غدشت,-0.047822864018025234,-0.16092883988122939,,,,9,6,0,0,0
79545,شرکت گروه توسعه اقتصادی منهاج-سهامی خاص-,غدشت,,,,,,3,2,0,0,0
78391,شرکت سرمایه گذاری کارکنان صنعت برق درمنطقه زنجا,وملی,0.0004956714472817681,0.007148755206439361,0.07131402517576596,0.06394398925697099,,26,25,24,10,0
78393,شرکت سرمایه گذاری کارکنان صنعت برق درمنطقه زنجا,وملی,0.03280887614394404,-0.01915118814163368,0.1207904185682144,,,12,12,11,3,0
70,بانک کارآفرین-شرکت سهامی عام-,ولکار,0.18430310364715954,0.16108548960846975,-0.024488765868538497,-0.10207091761677826,0.558939558587662,30,30,30,30,30
298,شرکت بیمه کارآفرین,ولکار,0.018269084226086304,-0.014822679403605113,-0.07116079405867361,0.21105258062788226,0.9447635001947704,27,27,27,27,27
436,شرکت سرمایه گذاری بانک کارآفرین-سهامی خاص-,ولکار,0.04539292602762916,0.13922672347041135,0.3901441888429887,0.5155794302781734,0.6860335788762795,5,5,5,5,5
22699,صندوق سرمایه گذاری مشترک کارگزاری کارآفرین,ولکار,0.015589206868208,0.07365539532274264,0.18061701746254488,0.2579781670991406,0.2804949497151617,70,70,70,70,65
22700,صندوق سرمایه گذاری آرمان کارآفرین,ولکار,0.02240433660248789,0.08562594260153847,0.21982411939609295,0.3023768604015397,0.3130204615742633,70,70,70,70,63
43193,صندوق سرمایه گذاری اندوخته پایدارسپهر,ولکار,,,,,,1,1,1,1,1
69211,bfmصندوق سرمایه گذاری.ا.ب.توازن کوروش,ولکار,0.004828667469889458,0.04709799509252191,0.11701104334635166,0.48899414930630614,1.0772474172537976,30,30,30,30,30
70101,موسسه تامین آتیه امیدکارآفرین,ولکار,0.026744982413235457,0.03882306303950805,0.1696733300642765,0.566651997677629,1.1441127484859452,14,14,14,14,14
70535,کارگزاری بانک کارآفرین,ولکار,0.015797583072716538,0.0002599611907100341,-0.036105019314517,0.026627923078762605,-0.33930154543484203,13,13,13,13,12
71183,شرکت سرمایه گذاری رستازر-سهامی خاص-,ولکار,0.00362632519784239,-0.013568336067767826,-0.05188464032972733,0.1704102045422395,,127,124,94,8,0
78024,bfmصندوق سرمایه گذاری.ا.ب.کارگزاری کارآفرین,ولکار,-0.01147643140789894,-0.04957507375736263,-0.08223794572414792,-0.2528182315183062,,47,46,44,30,0
451,شرکت سرمایه گذاری تدبیرگران آتیه ایرانیان-سها,تایرا,0.0005487266286233871,0.04252884992873345,0.09272834626171961,-0.20620414216668914,-0.2446309004333178,64,64,63,63,63
478,شرکت سرمایه گذاری سپه-سهامی عام-,تایرا,,,,,,3,3,3,3,0
641,شرکت گروه بهمن-سهامی عام-,تایرا,,,,,,3,3,3,0,0
7537,شرکت سرمایه گذاری توسعه نوردنا-سهامی خاص-,تایرا,-0.006886948549248635,-0.09999274593304416,-0.28099518850245847,-0.29239311460357414,-0.10062662919037546,29,29,29,29,29
70650,prxسبد-شرک69560--شرک04822-,تایرا,,,,,,2,2,2,2,0
70652,prxسبد-شرک69560--شرک04822-,تایرا,,,,,,1,1,1,0,0
1034,شرکت توسعه اعتمادمبین-سهامی خاص-,اخابر,-0.0598043262964989,-0.0031072635485903445,-0.1028569971155068,-0.09210299197150008,-0.4959104636533389,30,30,30,30,9
76949,شرکت واسط مالی شهریورپنجم-بامسئولیت محدود-,اخابر,,,,,,1,1,1,1,0
7851,شرکت سرمایه گذاری توکافولاد-سهامی عام-,کاذر,0.016859225509557225,-0.033182407796978675,-0.21923346438700084,-0.29890566249805006,-0.5205280163801024,28,28,28,28,28
22617,صندوق سرمایه گذاری آسمان آرمانی سهام,کاذر,-0.005415867432237824,-0.017150203482472866,-0.07253590359468058,-0.12818479214618572,-0.45640377606757754,65,65,65,65,63
42131,صندوق سرمایه گذاری توسعه اطلس مفید,کاذر,0.015359105346371185,0.0056507863970096835,0.17254193304543453,0.49511021363950314,0.24640946068438632,13,13,11,11,7
42390,صندوق سرمایه گذاری آرمان آتیه درخشان مس,کاذر,,,,,,2,2,2,2,0
45817,شخص حقیقی,کاذر,,,,,,2,2,2,2,0
50228,شخص حقیقی,کاذر,0.1804911432324752,0.25915261614798607,0.08256689688125582,0.11489990317967191,-0.027969889340146853,16,16,16,16,16
51169,صندوق سرمایه گذاری مشترک آسمان امید,کاذر,-0.0012831349808394704,0.001953749368719712,-0.09928486158694483,0.2586461541618057,-0.0006987331160895061,8,8,8,8,8
60743,صندوق سرمایه گذاری سروسودمندمدبران,کاذر,,,,,,2,2,2,2,2
62474,شخص حقیقی,کاذر,0.005472982626056444,-0.0006360939639643015,0.07622668837932503,-0.14911650207848065,-0.08923525440949229,4,4,4,4,4
69336,bfmصندوق سرمایه گذاری.ا.ب. توسعه توکا,کاذر,-0.02351734132041866,-0.1736115678086206,-0.03828847141731029,-0.1748100953689828,-0.2529221843265823,4,4,4,4,4
70158,bfmصندوق سرمایه گذاری.ا.ب.توسعه فولادمبارکه,کاذر,-0.003977447133923632,-0.010193505269057351,0.09227333386625408,0.03776549825304274,-0.3802670022470373,114,107,96,63,46
70297,شخص حقیقی,کاذر,-0.04237145597794959,-0.09973688272170293,-0.14385754776878384,-0.1917450006602118,-0.7382550590140222,21,21,21,21,21
70932,prxسبد-شرک71838--شرک05476-,کاذر,0.009001794154359595,-0.031080871489556506,-0.08610801925540047,-0.2019786377283646,-0.3974416895279739,23,23,23,23,23
71041,شخص حقیقی,کاذر,-0.07349564123737738,-0.05047645402079626,0.08782778648194187,-0.08806497914004886,-0.5988568556158222,8,8,8,8,8
77642,شخص حقیقی,کاذر,0.0474563050816103,0.24070124622510133,0.44260802814254624,0.7685797610116565,0.6712949619490068,7,7,7,7,7
77643,شخص حقیقی,کاذر,,,,,,1,1,1,1,1
77894,شخص حقیقی,کاذر,0.05589753855776563,0.09508039030045422,-0.11920459917785763,-0.3139678356188849,,9,9,7,7,0
294,شرکت بیمه البرز-سهامی عام-,اتکای,,,,,,3,3,3,3,3
440,شرکت سرمایه گذاری پارس آریان-سهامی عام-,اتکای,,,,,,3,3,3,3,3
515,شرکت سرمایه گذاری فرهنگیان-سهامی خاص-,اتکای,,,,,,2,2,2,2,2
2921,شرکت بیمه پاسارگاد-سهامی عام-,اتکای,0.0007607928472269643,-0.020228857317023886,-0.021979867150461498,-0.057809603770610146,-0.29554471620406836,203,198,188,178,145
7276,شرکت تامین مسکن گروه مالی پاسارگاد-سهامی خاص-,اتکای,,,,,,1,1,1,1,1
7666,شرکت سرمایه گذاری سایه گسترسرمایه-سهامی خاص-,اتکای,,,,,,1,1,1,1,1
8227,شرکت تجارت وتوسعه مهرآفرینان سرآمد-سهامی خاص-,اتکای,0.02839796827620777,0.04664205458278595,0.11557768168987986,-0.1819794084471332,-0.4620967106230438,25,25,25,24,24
19612,شرکت بارقه امیدایرانیان-سهامی خاص-,اتکای,,,,,,1,1,1,1,1
22681,شرکت دانش گستران آتی سازپویا-سهامی خاص-,اتکای,,,,,,1,1,1,1,1
41835,شرکت نیک اندیشان سروش فجر-سهامی خاص-,اتکای,,,,,,3,3,3,3,3
42012,شرکت پیام آوران مدیریت ایرانیان-سهامی خاص-,اتکای,,,,,,1,1,1,1,1
42192,شرکت گروه ارزش آفرینان پاسارگاد-سهامی عام-,اتکای,,,,,,1,1,1,1,1
42231,شرکت پدیده تابان تجارت-سهامی خاص-,اتکای,0.0033061263358881657,0.061254271613476165,0.13070626476149713,0.10756536697497499,-0.46485669859351886,11,11,11,11,11
42359,شرکت بارمان مدیران پارس-سهامی خاص-,اتکای,0.0046579430402995834,-0.012513851780238162,0.030171493395658323,-0.39533385075063227,-0.5167688597470508,5,5,5,5,5
42360,شرکت داراگسترفردا-سهامی خاص-,اتکای,0.05364504780503554,0.1539246964530418,0.16653801453878353,-0.09510056775005088,-0.45230887521557106,10,10,10,10,10
42361,شرکت ایماژآفتاب-سهامی خاص-,اتکای,,,,,,1,1,1,1,1
42613,شرکت داناگسترکاسپین-سهامی خاص-,اتکای,,,,,,1,1,1,1,0
50487,شرکت مدبران ساخت آریان-سهامی خاص-,اتکای,0.03280432804018978,0.07922238037090164,0.11716696538931533,-0.13718238942830208,-0.4527951287292543,26,26,26,26,26
50703,شرکت تامین آتیه سرمایه انسانی پاسارگاد-س.خ-,اتکای,-0.00611969067647107,-0.050718564029419794,0.09307142480536792,0.1813558503622234,-0.43829204100421093,21,21,21,20,20
51759,شرکت آرمان نگرخاورمیانه-سهامی خاص-,اتکای,0.02022956299440104,0.027539342041276723,0.06465396818906313,-0.12179388702559912,-0.4858694219741309,23,23,23,23,23
60750,شرکت نوآوران توسعه وتجارت خاورمیانه-سهامی خاص,اتکای,0.05636953749962529,0.05088240472693392,0.06891908369926428,-0.3151388246015441,-0.4692763822999334,9,9,9,9,8
69853,شرکت رادیس-سهامی خاص-,اتکای,,,,,,2,2,2,2,2
70346,شرکت سامان ساخت آریان-سهامی خاص-,اتکای,-0.06446300344396788,-0.12552588829723715,-0.41584033598980724,-0.5976292065162969,-0.4950488434375725,4,4,4,4,4
71043,شرکت سپهرخردایرانیان-سهامی خاص-,اتکای,,,,,,1,1,1,1,1
71240,شرکت گسترش تجارت وتوسعه تامین آتیه-سهامی خاص-,اتکای,,,,,,1,1,1,1,1
71423,شرکت نیک اندیشان ارغوان پایدار-سهامی خاص-,اتکای,,,,,,1,1,1,1,1
71428,شرکت نیک اندیشان ارغوان پایدار-سهامی خاص-,اتکای,,,,,,1,1,1,1,1
76949,شرکت مهرآوران نیکوپایدارماندگار-سهامی خاص-,اتکای,,,,,,3,3,3,3,3
76955,شرکت مهرآوران نیکوپایدارماندگار-سهامی خاص-,اتکای,,,,,,1,1,1,1,1
2004,شخص حقیقی,بالاس,-0.055020127393877405,-0.020183025444173063,0.1416477748142483,-0.10326506475933435,,33,33,33,33,0
2895,شخص حقیقی,بالاس,0.08200442436212407,0.02508799759611605,0.21994372063377893,0.034786921988646566,,17,17,17,17,0
21448,شخص حقیقی,بالاس,0.14018594416392002,0.3112481898333654,0.46230638828597365,0.2587928132321144,0.31296436862496135,27,27,27,27,21
21666,شرکت عمران عرش پرسا-سهامی خاص-,بالاس,0.05307228204136218,0.26073847068505646,0.31440518975919485,0.17442499837715894,,5,5,5,5,2
42008,صندوق سرمایه گذاری ره آوردآبادمسکن,بالاس,0.05910353460369899,0.3287360169611633,0.16786390746442126,0.24258244058350908,-0.3439875158960719,6,6,6,6,6
42037,شرکت مهندسی کاوه پوشش بناساز-سهامی خاص-,بالاس,-0.024997613327593617,-0.10145742911976487,-0.08876889897816728,-0.07001857084269159,-0.27176997189232593,85,85,85,85,85
42103,شرکت گروه مالی بانک مسکن-سهامی عام-,بالاس,-0.030674904282266213,-0.08923842619548145,-0.16122353038917459,0.05404013346344638,-0.3387743649216042,6,6,6,6,6
42120,شخص حقیقی,بالاس,0.05210474212508548,0.06921823117021143,-0.023821445050021775,-0.02204842603355323,,16,16,16,13,0
42591,شخص حقیقی,بالاس,0.08286458016345503,0.24218212476671958,0.07372062542840604,,,10,10,10,0,0
45818,شخص حقیقی,بالاس,-0.04172690198237679,-0.10498078881276912,-0.13119515892205827,-0.12968976290344353,0.4739471213021157,17,17,17,17,17
45949,شخص حقیقی,بالاس,0.16043034422138822,0.3185466609848617,0.09563620093480843,0.040134473752342976,,7,7,7,7,0
48603,شخص حقیقی,بالاس,,,,,,2,2,2,2,0
51220,شخص حقیقی,بالاس,0.02288783814327429,0.1881260727472147,0.04829752816431518,,,8,8,8,0,0
51578,شخص حقیقی,بالاس,,,,,,2,2,2,2,0
55077,شخص حقیقی,بالاس,-0.014239715760676884,0.005863337204818584,0.024683515054604824,0.678046536309728,0.5684307595005966,13,13,13,13,13
62583,شرکت سرمایه گذاری گروه مالی سپهرصادرات-س.ع-,بالاس,,,,,,1,1,1,1,1
69816,ذذذبازارگردان شرک19553ذبالاس,بالاس,-0.020648821443473603,-0.025143118230746726,-0.014864113583511935,0.055831387128248484,0.1815949360952382,224,219,208,174,129
70197,شخص حقیقی,بالاس,0.002802067657806563,-0.09059681342107588,-0.2248386112563516,-0.11609374796461117,-0.3654936424696339,18,18,18,18,18
70474,شخص حقیقی,بالاس,0.053448768632720724,0.04746630661078999,-0.1572944239437586,0.5127209179457868,0.4605921308498391,6,6,6,6,6
71013,شخص حقیقی,بالاس,0.02382257208671811,0.06722887078595914,-0.08872269156483194,-0.2465663944807683,0.21875623614194836,11,11,11,11,11
71260,شخص حقیقی,بالاس,,,,,,1,1,1,1,1
71295,شخص حقیقی,بالاس,-0.045922705144972605,-0.027140051240517167,-0.17238905361310472,-0.29040424091019856,0.232099535947053,7,7,7,7,7
76962,شرکت آرمان توسعه مبین مهرسپهر-سهامی خاص-,بالاس,,,,,,1,1,1,1,0
77182,شخص حقیقی,بالاس,,,,,,1,1,1,1,0
77394,شرکت سوت ایچ تبریز-بامسئولیت محدود-,بالاس,,,,,,1,1,1,1,0
77399,شرکت سوت ایچ تبریز-بامسئولیت محدود-,بالاس,,,,,,2,2,2,2,2
77655,شخص حقیقی,بالاس,,,,,,3,3,3,3,2
77656,شخص حقیقی,بالاس,,,,,,1,1,1,1,0
78090,شخص حقیقی,بالاس,,,,,,2,2,2,2,0
78704,شخص حقیقی,بالاس,-0.016912605731169927,-0.1065075251392072,-0.09253003163729737,0.015560784994089805,,4,4,4,4,0
78706,شخص حقیقی,بالاس,,,,,,2,2,2,2,0
86,بنیادمستضعفان انقلاب اسلامی,زشگزا,-0.01961156238822531,-0.07813639345810205,0.18567953156074649,-0.6452937229612637,-0.6766553878677595,57,57,57,57,57
7510,شخص حقیقی,زشگزا,0.002367281649329696,-0.024174350143168107,0.03122457680597559,0.3712870445901149,0.6393297485588539,60,60,60,60,60
45646,شخص حقیقی,زشگزا,-0.056946439634311286,-0.18699698695396613,-0.18056900910364976,0.0017276194154381697,,4,4,4,4,0
45887,شخص حقیقی,زشگزا,-0.008369746310582758,-0.0501671240191705,-0.18296718341790993,-0.2757514538334098,-0.20304400075276152,22,22,22,22,22
50192,bfmصندوق سرمایه گذاری.ا.ب.سینابهگزین,زشگزا,0.006926194852672831,-0.0009255794892783899,-0.01234055922425456,-0.05197458855932545,-0.18582023861299965,110,108,102,69,37
50717,شخص حقیقی,زشگزا,,,,,,3,3,3,3,3
51806,شخص حقیقی,زشگزا,-0.013156274842981236,0.03188410626549931,-0.0291581604000751,0.17635350907841474,0.059786591542894924,4,4,4,4,4
51830,شخص حقیقی,زشگزا,-0.005262779537290874,-0.0033792702922391614,-0.06290102039205044,-0.06071954740413036,0.4295913329704263,40,40,40,40,40
54987,شخص حقیقی,زشگزا,0.1241459788045472,0.3508925391785225,0.09842171531974216,0.08945573020773265,,11,11,11,11,0
55131,کارگزاری سهام گستران شرق-سهامی خاص-,زشگزا,0.02059738486342422,0.04392952111897286,0.2998708561133266,0.5917972435310497,0.9455879254006173,24,24,24,24,17
60372,شخص حقیقی,زشگزا,0.009498203359467883,0.019207591766280847,0.03163088700594055,0.10119642218280489,0.4294673077183625,48,48,48,48,47
69983,prxسبد-شرک62066--بنی00520-,زشگزا,,,,,,1,1,1,1,1
70322,شرکت آتی امین بازار-سهامی خاص-,زشگزا,,,,,,1,1,1,1,1
71195,prxسبد-شرک37608--fin00151-,زشگزا,,,,,,3,3,3,3,3
77905,صندوق سرمایه گذاری دریای آبی فیروزه,زشگزا,-0.025074935818911917,0.032373896694695925,0.7008971917358149,0.2704316578920702,,8,8,8,8,0
587,شرکت صنعتی آراسته معدن-سهامی خاص-,وامیر,,,,,,1,1,0,0,0
22061,موسسه صندوق حمایت وبازنشستگی کارک.فولاد,وامیر,,,,,,3,3,3,0,0
19359,شرکت سرمایه گذاری وتجارت بین المللی ریحانه مشیز,کیمیا,-0.010281476523825554,0.12646577954152494,-0.07149910734174984,-0.45949784354093764,-0.5875341752938298,39,39,39,39,39
19497,شخص حقیقی,کیمیا,-0.06103096719808142,-0.11510588190074134,-0.154734119777666,-0.12695598305013106,-0.736990454671675,10,6,6,6,6
19534,شرکت بین المللی تحقیقات صنعت ومعدن آیرما-سهامی,کیمیا,,,,,,2,2,2,2,2
19535,شخص حقیقی,کیمیا,,,,,,2,1,1,1,1
42457,شرکت سرمایه گذاری صنعت ومعدن اعتمادایرانیان-س,کیمیا,0.15688322065499236,0.15377037410663785,0.1343225576246968,0.04318274283414146,-0.31685836773804943,34,34,34,34,34
45743,شرکت زرین معدن آسیا-سهامی عام-,کیمیا,-0.06717391909961541,0.00881762817125082,-0.03688141367596937,-0.07841213475187814,-0.5378632045188658,23,23,23,23,23
45969,شخص حقیقی,کیمیا,,,,,,1,1,1,1,1
50288,شخص حقیقی,کیمیا,,,,,,1,1,1,1,1
51402,bfmصندوق سرمایه گذاری.ا.ب.اکسیرسودا,کیمیا,-0.02748331984574539,-0.03568958840850661,-0.010658311308979432,0.07430932341618789,0.19890853193103356,110,106,104,73,37
60675,موسسه بنیادعلم وفناوری جمیلی,کیمیا,,,,,,1,1,1,0,0
60702,بنیادنیکوکاری جمیلی,کیمیا,-0.02289291887716241,-0.06447722086377572,-0.34117405092641323,-0.39839764941957134,0.008883206844020941,4,4,4,4,4
69708,شرکت گروه صنعتی ومعدنی زرین خاورمیانه-س.خ-,کیمیا,-0.06900586903238738,-0.04061807625475778,-0.07613239717094274,-0.1594027391017318,-0.3574637544197862,14,14,14,14,14
69920,شخص حقیقی,کیمیا,-0.05461746175343853,-0.1297820685871125,-0.22969625138427163,-0.48645405032136746,-0.4968182194313458,11,11,11,11,11
71504,بنیادعلم وفناوری جمیلی,کیمیا,,,,,,1,1,1,1,1
534,شرکت سرمایه گذاری نوش مازندران-سهامی خاص-,ثبهساز,0.003759989674419669,-0.19441117511454994,-0.26428105860198076,-0.36265111626606034,-0.5771931937245527,9,9,9,9,9
21441,صندوق سرمایه گذاری لوتوس پارسیان,ثبهساز,0.10268061391442793,0.19711118613172385,0.3972771039604505,0.27976951506329,0.24008817055415443,15,15,15,15,12
25130,صندوق سرمایه گذاری مشترک سپهرتدبیرگران,ثبهساز,,,,,,2,2,2,2,2
43678,شرکت گروه توسعه اقتصادی تدبیر-سهامی خاص-,ثبهساز,0.019066236207159942,0.017880324116288107,0.05472559439752579,0.4118688739629107,0.7182826786464223,27,27,27,27,23
46036,bfmصندوق سرمایه گذاری.ا.ب.تدبیرگران فردا,ثبهساز,0.006012814445254008,0.024989060104161152,0.022136426186117636,0.16165685967623927,0.2311008051593324,169,168,166,153,123
46074,صندوق سرمایه گذاری بادرآمدثابت کمند,ثبهساز,,,,,,1,1,1,1,1
62446,prxسبد-شرک13364--ستا07156-,ثبهساز,0.04245518207089423,0.19033058904700312,0.7583071454165942,0.5060583446325195,,10,10,10,10,3
62603,شرکت گروه توسعه ساختمان تدبیر-سهامی خاص-,ثبهساز,0.02381774930842911,0.04067188241469976,0.10510712833399889,0.07003670014145054,0.9324945487965817,25,25,25,24,16
79699,شخص حقیقی,ثبهساز,,,,,,1,0,0,0,0
79701,شخص حقیقی,ثبهساز,,,,,,1,0,0,0,0
285,شرکت بانک پاسارگاد-سهامی عام-,ومعادن,,,,,,3,3,3,3,3
492,شرکت سرمایه گذاری صدرتامین-سهامی عام-,ومعادن,,,,,,1,1,1,1,0
527,شرکت سرمایه گذاری ملی ایران-سهامی عام-,ومعادن,,,,,,2,2,1,1,0
612,شرکت فولادمبارکه اصفهان,ومعادن,0.12079720170147436,-0.026788153041731856,-0.2906633227245728,-0.43972606274255227,-0.3330936695271217,22,22,22,22,22
771,موسسه صندوق بیمه اجتماعی روستائیان وعشایر,ومعادن,-0.01806945317563663,-0.07291392121307987,-0.07973177133705779,-0.1346230166986249,-0.5589727759778933,10,10,10,4,4
22196,شرکت سرمایه گذاری توسعه معین ملت-سهامی خاص-,ومعادن,,,,,,1,1,1,1,0
60896,شرکت سرمایه گذاری پرتوتابان معادن وفلزات-س.خ-,ومعادن,-0.02397813371816404,-0.011038978802959712,0.01984428476744973,-0.15854770473289764,-0.4719474681213544,24,24,24,24,24
50521,شرکت سرمایه گذاری.س.نظام مهندسی ایران-س.ع-,شرنگی,-0.0004349152810746067,0.018711226801302216,0.1793232622311388,0.04132785081615905,-0.4918838792371179,18,18,18,18,18
60500,bfmصندوق سرمایه گذاری.ا.بازارگردانی معیار,شرنگی,-0.005908325285922184,-0.012148040286410762,-0.006721508417594034,-0.047413273919361155,-0.5846570662758448,200,200,193,139,102
62751,شرکت.خ.م.هوایی وگردشگری پردیس داریوش کیش-س خ-,شرنگی,,,,,,1,1,1,1,1
62781,شرکت پایاپیشدادکیش-سهامی خاص-,شرنگی,0.0102912903635168,-0.047186509619090045,-0.290326042205445,-0.6237459037762967,-0.8569346495671474,54,54,54,54,54
69515,شخص حقیقی,شرنگی,0.0042604002028185095,0.01566862229620042,,,,4,4,3,3,3
70789,شخص حقیقی,شرنگی,0.00169425004566668,-0.019247973688642804,-0.1481242173669413,-0.6198650223748764,-0.8651028002055345,16,16,16,16,16
71254,bfmصندوق سرمایه گذاری اختصاصی.ب.نیکان,شرنگی,,,,,,1,1,1,1,1
77540,سبد شخص حقیقی,شرنگی,0.004723667949790881,-0.002454286816754735,-0.08699190499005305,-0.5220090674830906,-0.6014756563931363,9,9,9,9,4
77544,سبد شخص حقیقی,شرنگی,0.014340010532615272,-0.12189247097952224,-0.13150061572426805,-0.537795923540069,,4,4,4,4,3
77545,سبد شخص حقیقی,شرنگی,,,,,,3,3,3,3,1
77663,سبد شخص حقیقی,شرنگی,,,,,,1,1,1,1,1
78772,شخص حقیقی,شرنگی,,,,,,1,1,1,1,0
2431,شخص حقیقی,ستبرا,,,,,,3,3,3,3,3
527,شرکت سرمایه گذاری ملی ایران-سهامی عام-,سخاش,,,,,,3,3,3,3,3
560,شرکت سیمان فارس وخوزستان-سهامی عام-,سخاش,0.008666083508119787,0.04617880989629719,-0.04518805597401515,0.14209653897473634,,4,4,4,4,1
21630,شرکت گروه توسعه مالی مهرآیندگان-سهامی عام-,سخاش,,,,,,3,3,3,3,3
42186,شرکت گروه.م.سرمایه گذاری امید-س.ع-,سخاش,,,,,,2,2,2,2,0
42587,صندوق سرمایه گذاری بذرامیدآفرین,سخاش,0.002699681234724527,-0.0192905315937612,-0.059529627560894006,-0.2119222115681118,,18,18,18,15,0
45383,شخص حقیقی,سخاش,0.0165284985162696,0.026569111771525378,-0.08692258823807164,-0.26172694946468095,,8,8,7,7,0
48322,شخص حقیقی,سخاش,-0.011685733972817268,-0.0514232713147824,-0.0239660249897517,-0.39963449098229165,0.5268196729099355,27,27,22,22,4
50909,bfmصندوق.س.ا.ب.صباگسترنفت وگازتامین,سخاش,0.006202427258958801,0.008293759623267859,0.05734113585052954,-0.04699016204424113,-0.4417474273201391,43,41,40,32,22
77213,prxسبد-شرک17955--موس07209-,سخاش,,,,,,1,1,1,1,0
451,شرکت سرمایه گذاری تدبیرگران آتیه ایرانیان-سها,سخوز,0.1412235208070881,0.13394968619501046,0.20130173366509696,0.14060336805215554,0.20174633422976618,9,9,9,9,6
465,شرکت سرمایه گذاری خوارزمی-سهامی عام-,سخوز,0.027586267340447557,0.09345775762179893,0.6836704217655969,0.9242352151960397,0.6322925632724297,8,8,8,8,8
515,شرکت سرمایه گذاری فرهنگیان-سهامی خاص-,سخوز,-0.020677900552526007,-0.07950747387299886,-0.08316554623200105,0.25260676432803064,1.176846235388976,5,5,5,5,5
527,شرکت سرمایه گذاری ملی ایران-سهامی عام-,سخوز,0.00026956328563723306,-0.0035010911854325595,0.010537152830378581,0.11222621069202997,0.25380750555172227,64,64,64,63,56
560,شرکت سیمان فارس وخوزستان-سهامی عام-,سخوز,-0.014869316815958359,0.021422611182910483,0.3130014094507531,0.20464335759203386,0.24756190171873227,6,6,6,6,6
2472,شخص حقیقی,سخوز,0.019286120855610878,0.0069048204679183324,0.032701611807397175,0.20539655060015463,0.8792620831111643,18,17,15,10,9
2678,شرکت سیمان خاش-سهامی عام-,سخوز,0.07255748763358587,0.1954449935497906,0.7042322926234057,1.0048799277283296,0.7500725489697582,9,9,9,9,9
45658,شخص حقیقی,سخوز,,,,,,1,1,1,1,1
51519,صندوق سرمایه گذاری آوای سهام کیان,سخوز,-0.04259066516326512,-0.1422661911501377,-0.14997932001513997,-0.22939831235838654,-0.1835114703432107,4,4,4,4,4
62368,صندوق سرمایه گذاری آهنگ سهام کیان,سخوز,0.011326925893170949,-0.018041462893463412,-0.022790120746960133,0.04564530837267857,-0.03665241653660769,11,11,11,11,11
62583,شرکت سرمایه گذاری گروه مالی سپهرصادرات-س.ع-,سخوز,0.04482568977771206,0.19577481572419764,0.19069295684499968,0.09722625841738466,0.23253946617196003,14,14,14,14,14
69787,شرکت گروه مالی شهر-سهامی عام-,سخوز,0.0038101098502879077,0.029102212518064045,0.1386447468322785,0.7292313354273419,0.9555276619142012,9,9,9,9,6
71276,prxسبد-شرک37608--شرک24406-,سخوز,,,,,,2,2,2,2,1
77882,شرکت سرمایه گذاری آینده نگرالگوریتم-سهامی خاص,سخوز,,,,,,1,1,0,0,0
19558,شخص حقیقی,ثعتما,0.0835671797477826,0.20142495604023825,0.410585945391637,-0.5543710180436859,-0.5045127789601047,6,6,6,6,6
19725,شرکت سرمایه گذاری چشم اندازتوسعه شمال-سهامی عا,ثعتما,,,,,,3,3,3,0,0
21328,شخص حقیقی,ثعتما,,,,,,3,3,3,3,3
21440,شخص حقیقی,ثعتما,0.04301719570631538,0.14430169337731272,0.07003145065946133,0.08904151750694123,,6,6,6,6,3
21747,شخص حقیقی,ثعتما,,,,,,2,2,2,2,0
33929,شخص حقیقی,ثعتما,0.03500674896477053,0.092797611965521,0.09484089049371938,0.1161682518151114,-0.36894977042920646,10,10,10,10,5
42450,شخص حقیقی,ثعتما,,,,,,3,3,3,3,0
42543,شخص حقیقی,ثعتما,-0.021914025153022654,-0.08739143894195658,0.2616494541104825,0.7660080984134305,-0.061968745669165715,14,14,14,14,14
42555,شخص حقیقی,ثعتما,-0.004582054969295,0.11946473507724381,0.13776427045894066,0.06501334979175422,-0.48928567189572564,11,11,11,11,8
44963,شخص حقیقی,ثعتما,,,,,,1,1,1,1,1
45486,شخص حقیقی,ثعتما,-0.007934980514725689,0.012630104988011235,0.24202250368301984,0.4972306836266035,1.18186822819672,69,67,62,54,28
45777,شخص حقیقی,ثعتما,,,,,,2,2,2,2,0
45912,شخص حقیقی,ثعتما,0.05165982134490835,0.10959969997318963,,,,8,8,1,0,0
45967,شخص حقیقی,ثعتما,,,,,,1,1,1,1,1
48320,شخص حقیقی,ثعتما,-0.008184544094007883,-0.05133324296250932,0.0033385916954839093,-0.0771323104202533,0.28850986002784446,15,15,15,15,15
50199,شخص حقیقی,ثعتما,-0.004998592480043814,0.02732834537208371,-0.17107080233815447,-0.48174460467195634,-0.4313791002838881,7,7,7,7,7
